h=0.005,t=5seconds
Time, Kinetic Energy, Potential Energy, Total Energy,q1,q2,q3,q4,q5,q6,q7,q1d,q2d,q3d,q4d,q5d,q6d,q7d
1.385000,32.529566,7.547338,40.076904,-0.42453,1.14497,2.07877,-0.44378,-2.43729,-2.34811,-1.68088,3.39386,-5.86422,18.0001,-5.9046,7.48929,-3.15013,18.1029,
1.390000,31.929814,8.149452,40.079266,-0.408795,1.115,2.16565,-0.473665,-2.39779,-2.36142,-1.58957,2.9,-6.09456,16.751,-6.01178,8.31156,-2.19515,18.3622,
1.395000,31.308542,8.776285,40.084827,-0.39552,1.08402,2.2463,-0.503899,-2.35419,-2.37007,-1.49724,2.42016,-6.26904,15.5248,-6.04126,9.11688,-1.2852,18.5203,
1.400000,30.668089,9.424195,40.092284,-0.384586,1.05231,2.32092,-0.534083,-2.30663,-2.37428,-1.40436,1.97062,-6.3867,14.3562,-5.99261,9.88787,-0.426848,18.5894,
1.405000,30.010859,10.089439,40.100298,-0.375809,1.02016,2.38987,-0.563832,-2.25531,-2.37434,-1.31134,1.56223,-6.4506,13.2708,-5.87134,10.6112,0.374842,18.5799,
1.410000,29.339493,10.768357,40.107850,-0.368962,0.987807,2.45363,-0.592805,-2.20052,-2.37054,-1.21855,1.20036,-6.4664,12.2838,-5.68656,11.2787,1.1168,18.501,
1.415000,28.656870,11.457478,40.114348,-0.363806,0.95549,2.51272,-0.620707,-2.14253,-2.36318,-1.12632,0.885918,-6.44094,11.4007,-5.44881,11.8875,1.79802,18.3602,
1.420000,27.965993,12.153576,40.119569,-0.360105,0.923395,2.56764,-0.647301,-2.08164,-2.35257,-1.03494,0.616685,-6.38114,10.6195,-5.16855,12.4385,2.4193,18.1636,
1.425000,27.269849,12.853689,40.123538,-0.357642,0.891676,2.61891,-0.6724,-2.01814,-2.33899,-0.944678,0.388652,-6.29333,9.93384,-4.85527,12.9353,2.98292,17.9157,
1.430000,26.571298,13.555109,40.126407,-0.356221,0.86046,2.66697,-0.69586,-1.95228,-2.32274,-0.855777,0.19703,-6.18293,9.3343,-4.51715,13.3829,3.4923,17.6205,
1.435000,25.873005,14.255374,40.128380,-0.355674,0.829846,2.71225,-0.717576,-1.8843,-2.30407,-0.768467,0.0369347,-6.05437,8.81056,-4.16108,13.787,3.95169,17.2811,
1.440000,25.177419,14.952242,40.129661,-0.355854,0.799915,2.75508,-0.737474,-1.81441,-2.28322,-0.682959,-0.0962165,-5.91121,8.35223,-3.79279,14.1531,4.36596,16.9007,
1.445000,24.486759,15.643675,40.130434,-0.356638,0.770733,2.79576,-0.755507,-1.74277,-2.26041,-0.599453,-0.206505,-5.75624,7.94951,-3.41702,14.4863,4.74041,16.4824,
1.450000,23.803028,16.327820,40.130849,-0.357921,0.742352,2.83457,-0.771647,-1.66954,-2.23582,-0.51813,-0.297447,-5.59164,7.59344,-3.03777,14.7908,5.08071,16.0293,
1.455000,23.128029,17.002996,40.131025,-0.359614,0.714816,2.87169,-0.785887,-1.59486,-2.2096,-0.439155,-0.371998,-5.41913,7.27611,-2.65844,15.0703,5.39272,15.5449,
1.460000,22.463376,17.667677,40.131053,-0.361643,0.68816,2.90732,-0.798233,-1.51883,-2.18189,-0.362677,-0.432608,-5.24008,6.99063,-2.28198,15.3278,5.68248,15.0327,
1.465000,21.810516,18.320484,40.131000,-0.363942,0.662415,2.9416,-0.808708,-1.44158,-2.15277,-0.288824,-0.481286,-5.05561,6.7311,-1.91102,15.5656,5.95609,14.4963,
1.470000,21.170738,18.960173,40.130910,-0.366456,0.637604,2.97463,-0.817345,-1.36318,-2.12233,-0.21771,-0.519672,-4.86667,6.49259,-1.54793,15.7854,6.21961,13.939,
1.475000,20.545189,19.585627,40.130815,-0.369139,0.613748,3.00652,-0.824188,-1.28372,-2.09058,-0.149432,-0.549109,-4.6741,6.27101,-1.19487,15.9884,6.479,13.3633,
1.480000,19.934886,20.195849,40.130735,-0.371948,0.590863,3.03734,-0.829294,-1.20329,-2.05753,-0.0840759,-0.570696,-4.47867,6.06308,-0.853871,16.1754,6.73996,12.7714,
1.485000,19.340728,20.789953,40.130681,-0.374847,0.568961,3.06715,-0.832728,-1.12197,-2.02317,-0.0217186,-0.585352,-4.28108,5.86632,-0.526812,16.3467,7.00786,12.1641,
1.490000,18.763505,21.367157,40.130661,-0.377802,0.548051,3.096,-0.834563,-1.03982,-1.98745,0.037564,-0.593848,-4.08202,5.67893,-0.215448,16.5025,7.28762,11.5413,
1.495000,18.203908,21.926774,40.130681,-0.380786,0.52814,3.12394,-0.834883,-0.956939,-1.9503,0.0936928,-0.596849,-3.88213,5.49983,0.0786063,16.6427,7.58358,10.9018,
1.500000,17.662540,22.468206,40.130747,-0.383771,0.50923,3.151,-0.833778,-0.873394,-1.91162,0.146579,-0.594929,-3.68205,5.3286,0.353893,16.7668,7.89943,10.2429,
1.505000,17.139926,22.990939,40.130865,-0.386735,0.491319,3.17722,-0.831345,-0.78927,-1.8713,0.196118,-0.588594,-3.48235,5.16547,0.609148,16.8743,8.23812,9.56093,
1.510000,16.636514,23.494532,40.131046,-0.389658,0.474406,3.20265,-0.827687,-0.70465,-1.82923,0.242184,-0.578283,-3.28359,5.0113,0.843345,16.9646,8.6018,8.85105,
1.515000,16.152690,23.978610,40.131301,-0.392519,0.458483,3.22733,-0.822912,-0.619624,-1.78528,0.284624,-0.564375,-3.08624,4.86758,1.05575,17.0368,8.99175,8.10747,
1.520000,15.688778,24.442862,40.131641,-0.395302,0.443543,3.25133,-0.817131,-0.534282,-1.73931,0.323253,-0.547181,-2.89076,4.73632,1.246,17.0901,9.40842,7.32361,
1.525000,15.245047,24.887030,40.132077,-0.397991,0.429575,3.2747,-0.810453,-0.448722,-1.6912,0.357854,-0.526943,-2.6975,4.62011,1.41415,17.1238,9.85132,6.49224,
1.530000,14.821712,25.310906,40.132618,-0.400571,0.416568,3.29753,-0.80299,-0.363043,-1.6408,0.388169,-0.503824,-2.50676,4.52194,1.56075,17.137,10.3191,5.60565,
1.535000,14.418941,25.714327,40.133268,-0.403029,0.404508,3.31992,-0.794846,-0.277351,-1.588,0.413904,-0.477903,-2.31874,4.4452,1.68694,17.129,10.8095,4.65584,
1.540000,14.036854,26.097169,40.134023,-0.405351,0.39338,3.34198,-0.786121,-0.191753,-1.5327,0.434722,-0.44917,-2.13358,4.39349,1.79448,17.0995,11.3194,3.63468,
1.545000,13.675526,26.459347,40.134873,-0.407521,0.383172,3.36385,-0.776902,-0.106356,-1.47481,0.450245,-0.417522,-1.95133,4.37056,1.88576,17.0482,11.8449,2.53404,
1.550000,13.334989,26.800808,40.135796,-0.409526,0.373867,3.38569,-0.767264,-0.0212708,-1.41425,0.460056,-0.38277,-1.77198,4.38009,1.9639,16.9751,12.3809,1.34606,
1.555000,13.015236,27.121529,40.136765,-0.411349,0.365452,3.40765,-0.757263,0.0633949,-1.351,0.4637,-0.344643,-1.59545,4.42557,2.03266,16.8806,12.9219,0.0633178,
1.560000,12.716221,27.421518,40.137740,-0.412972,0.357913,3.42994,-0.746937,0.147535,-1.28503,0.460684,-0.302796,-1.42162,4.51006,2.09639,16.7653,13.4613,-1.32079,
1.565000,12.437866,27.700811,40.138677,-0.414376,0.351236,3.45275,-0.736299,0.231048,-1.21638,0.450488,-0.256825,-1.25034,4.6361,2.15997,16.6301,13.992,-2.81164,
1.570000,12.180060,27.959469,40.139529,-0.41554,0.345409,3.4763,-0.725337,0.313836,-1.14511,0.432564,-0.206285,-1.08149,4.80546,2.22862,16.4758,14.5063,-4.41277,
1.575000,11.942667,28.197582,40.140248,-0.416439,0.340421,3.50081,-0.714013,0.395806,-1.07132,0.406357,-0.150703,-0.91497,5.01909,2.30773,16.3032,14.9961,-6.12509,
1.580000,11.725528,28.415265,40.140793,-0.417047,0.33626,3.5265,-0.70226,0.476867,-0.995147,0.371312,-0.0895992,-0.750789,5.27695,2.40258,16.1127,15.4535,-7.94584,
1.585000,11.528467,28.612665,40.141131,-0.417334,0.332914,3.55358,-0.689987,0.556931,-0.91678,0.326899,-0.0225002,-0.589091,5.57806,2.51804,15.9043,15.8708,-9.86742,
1.590000,11.351290,28.789959,40.141249,-0.417271,0.330369,3.58228,-0.677079,0.635907,-0.836435,0.27264,0.0510452,-0.430213,5.9205,2.65827,15.6769,16.2414,-11.8761,
1.595000,11.193787,28.947362,40.141149,-0.416823,0.328611,3.61279,-0.663404,0.713697,-0.754362,0.208142,0.131455,-0.274735,6.30158,2.82641,15.4288,16.5601,-13.9508,
1.600000,11.055720,29.085132,40.140852,-0.415955,0.327621,3.6453,-0.648815,0.790191,-0.67083,0.133138,0.219103,-0.123528,6.71805,3.02426,15.1568,16.8235,-16.0622,
1.605000,10.936811,29.203576,40.140388,-0.414631,0.327375,3.67997,-0.633162,0.865261,-0.586123,0.0475284,0.314312,0.0222093,7.1664,3.25211,14.8568,17.0304,-18.1729,
1.610000,10.836722,29.303066,40.139788,-0.412812,0.327843,3.71696,-0.616295,0.938755,-0.500522,-0.0485805,0.417338,0.160919,7.64318,3.5086,14.5236,17.1816,-20.238,
1.615000,10.755034,29.384043,40.139078,-0.410457,0.328984,3.75641,-0.598077,1.01049,-0.414302,-0.15484,0.528351,0.290665,8.14529,3.79081,14.1509,17.2798,-22.2073,
1.620000,10.691225,29.447042,40.138267,-0.407527,0.330748,3.79842,-0.578389,1.08026,-0.327721,-0.270641,0.647388,0.409122,8.67021,4.09431,13.7321,17.3281,-24.0288,
1.625000,10.644657,29.492697,40.137354,-0.403982,0.333074,3.84311,-0.557136,1.14781,-0.241019,-0.395115,0.774291,0.513566,9.21604,4.41337,13.26,17.3296,-25.6524,
1.630000,10.614566,29.521767,40.136333,-0.399784,0.335883,3.89058,-0.534257,1.21285,-0.154423,-0.527154,0.908602,0.600881,9.78152,4.74121,12.728,17.286,-27.0345,
1.635000,10.600049,29.535147,40.135195,-0.394896,0.339081,3.94093,-0.509726,1.27508,-0.0681585,-0.66545,1.04943,0.667582,10.3658,5.07019,12.1307,17.1969,-28.1408,
1.640000,10.600052,29.533881,40.133933,-0.38929,0.342557,3.99424,-0.483557,1.33416,0.0175447,-0.808555,1.1953,0.70988,10.9682,5.39213,11.4649,17.0598,-28.9497,
1.645000,10.613357,29.519172,40.132528,-0.382944,0.346179,4.05061,-0.455807,1.38973,0.102438,-0.954944,1.344,0.723818,11.588,5.69871,10.7306,16.8707,-29.4524,
1.650000,10.638579,29.492374,40.130953,-0.37585,0.349794,4.11012,-0.426573,1.44147,0.186249,-1.10308,1.49244,0.705482,12.2238,5.98204,9.93265,16.6249,-29.6528,
1.655000,10.674190,29.454985,40.129175,-0.368021,0.353232,4.17285,-0.395989,1.48906,0.268684,-1.25148,1.63659,0.651313,12.873,6.23534,9.0806,16.3186,-29.566,
1.660000,10.718566,29.408612,40.127178,-0.359486,0.356306,4.23885,-0.364222,1.53228,0.349433,-1.39875,1.77152,0.558493,13.5316,6.45363,8.18899,15.9496,-29.2163,
1.665000,10.770053,29.354934,40.124986,-0.350307,0.358817,4.30816,-0.331455,1.57096,0.42818,-1.54365,1.89148,0.425364,14.1933,6.63441,7.27646,15.5183,-28.6348,
1.670000,10.827038,29.295644,40.122682,-0.340574,0.360561,4.38077,-0.297879,1.60505,0.504617,-1.6851,1.99014,0.251829,14.8494,6.77798,6.36449,15.0271,-27.8579,
1.675000,10.888006,29.232394,40.120401,-0.330408,0.361337,4.45665,-0.263675,1.63461,0.578454,-1.82223,2.06099,0.0396557,15.4885,6.88758,5.47606,14.481,-26.9248,
1.680000,10.951580,29.166732,40.118311,-0.319966,0.360959,4.53565,-0.229002,1.65981,0.649431,-1.95436,2.09776,-0.207353,16.0968,6.96906,4.63452,13.8862,-25.8766,
1.685000,11.016538,29.100045,40.116583,-0.309432,0.359266,4.61761,-0.193983,1.68096,0.717321,-2.08101,2.09489,-0.483354,16.6584,7.03039,3.86288,13.25,-24.7539,
1.690000,11.081834,29.033518,40.115352,-0.299018,0.356128,4.70223,-0.158696,1.69844,0.781937,-2.2019,2.04806,-0.780623,17.1558,7.08083,3.18343,12.5798,-23.5957,
1.695000,11.146616,28.968089,40.114705,-0.288952,0.351462,4.78916,-0.123172,1.71279,0.843126,-2.31696,1.95462,-1.08984,17.5709,7.13003,2.6177,11.883,-22.4378,
1.700000,11.210246,28.904421,40.114667,-0.279471,0.345233,4.87794,-0.0873927,1.72462,0.900775,-2.42628,1.81393,-1.40045,17.8849,7.18702,2.18642,11.1671,-21.312,
1.705000,11.272346,28.842863,40.115209,-0.270811,0.337461,4.96801,-0.051299,1.73465,0.954806,-2.53008,1.62769,-1.70112,18.0801,7.25913,1.90913,10.4398,-20.2446,
1.710000,11.332834,28.783425,40.116259,-0.263191,0.328224,5.05874,-0.0147994,1.74371,1.00518,-2.62872,1.4,-1.98017,18.14,7.35112,1.80324,9.70981,-19.2565,
1.715000,11.391965,28.725741,40.117706,-0.256807,0.317661,5.14941,0.0222133,1.75268,1.05191,-2.72264,1.13744,-2.22622,18.052,7.46425,1.88227,8.98761,-18.3626,
1.720000,11.450354,28.669051,40.119404,-0.251812,0.305964,5.23926,0.059843,1.76253,1.09507,-2.81234,0.848784,-2.42884,17.8085,7.59584,2.15338,8.28621,-17.5718,
1.725000,11.508975,28.612199,40.121174,-0.248314,0.293374,5.3275,0.0981702,1.77421,1.13479,-2.89835,0.544555,-2.5794,17.4101,7.73916,2.61448,7.62129,-16.8874,
1.730000,11.569134,28.553674,40.122808,-0.246361,0.280171,5.41336,0.137232,1.78866,1.1713,-2.9812,0.236145,-2.67191,16.8667,7.88407,3.25191,7.01074,-16.3069,
1.735000,11.632421,28.491681,40.124102,-0.245947,0.266656,5.49617,0.177007,1.80672,1.20491,-3.0614,-0.0652794,-2.70364,16.1987,8.01826,4.03959,6.47311,-15.8228,
1.740000,11.700646,28.424249,40.124896,-0.24701,0.253135,5.57536,0.217411,1.82905,1.23605,-3.13941,-0.34996,-2.67543,15.4353,8.12903,4.94067,6.02543,-15.423,
1.745000,11.775763,28.349352,40.125115,-0.249443,0.239902,5.65053,0.258295,1.85611,1.26518,-3.21562,-0.610506,-2.59134,14.6111,8.20506,5.91145,5.68078,-15.092,
1.750000,11.859769,28.265015,40.124784,-0.253112,0.227221,5.72148,0.29946,1.88815,1.29287,-3.29031,-0.842382,-2.45788,13.7619,8.23785,6.90685,5.4465,-14.8115,
1.755000,11.954608,28.169400,40.124008,-0.257866,0.215322,5.78816,0.340673,1.92517,1.31966,-3.36371,-1.04384,-2.28292,12.9201,8.22241,7.88561,5.32333,-14.5625,
1.760000,12.062078,28.060853,40.122931,-0.26355,0.204392,5.85068,0.381685,1.96699,1.3461,-3.43593,-1.21542,-2.07466,12.1119,8.15722,8.8142,5.30577,-14.3257,
1.765000,12.183771,27.937929,40.121700,-0.27002,0.194575,5.90928,0.422247,2.0133,1.37272,-3.50696,-1.35925,-1.8408,11.3556,8.04363,9.66861,5.38324,-14.0829,
1.770000,12.321045,27.799391,40.120435,-0.277143,0.185983,5.96424,0.462124,2.06367,1.39993,-3.57674,-1.47833,-1.58809,10.6625,7.88502,10.4343,5.54159,-13.8177,
1.775000,12.475028,27.644197,40.119224,-0.284804,0.178694,6.0159,0.501101,2.11764,1.42813,-3.64513,-1.57598,-1.32213,10.0373,7.68592,11.105,5.76467,-13.516,
1.780000,12.646640,27.471481,40.118121,-0.292904,0.172762,6.06461,0.538987,2.17473,1.45758,-3.7119,-1.65547,-1.04737,9.47993,7.4513,11.681,6.03562,-13.1658,
1.785000,12.836619,27.280536,40.117155,-0.30136,0.168221,6.1107,0.575617,2.23446,1.48848,-3.77679,-1.71976,-0.767235,8.98725,7.18611,12.1672,6.33781,-12.7578,
1.790000,13.045549,27.070785,40.116334,-0.310103,0.16509,6.15448,0.610851,2.2964,1.52095,-3.83948,-1.77146,-0.484288,8.55401,6.89493,12.5718,6.65552,-12.2847,
1.795000,13.273885,26.841769,40.115654,-0.319075,0.163379,6.19624,0.644569,2.36018,1.55503,-3.89964,-1.81277,-0.200423,8.17395,6.58189,12.9046,6.97435,-11.7414,
1.800000,13.521976,26.593129,40.115104,-0.328231,0.163086,6.23622,0.676672,2.42545,1.59069,-3.9569,-1.84549,0.0829822,7.84047,6.25062,13.1766,7.28138,-11.1247,
1.805000,13.790076,26.324590,40.114665,-0.33753,0.164209,6.27464,0.707077,2.49195,1.62784,-4.01089,-1.87109,0.364929,7.54703,5.90429,13.3989,7.56528,-10.4331,
1.810000,14.078361,26.035955,40.114316,-0.346942,0.166736,6.31169,0.735716,2.55945,1.66634,-4.06124,-1.89075,0.64469,7.28744,5.54569,13.5821,7.81626,-9.66708,
1.815000,14.386939,25.727092,40.114031,-0.356438,0.170656,6.34751,0.762535,2.62778,1.70601,-4.10757,-1.9054,0.921719,7.05601,5.17728,13.7365,8.02601,-8.82872,
1.820000,14.715853,25.397934,40.113787,-0.365996,0.175953,6.38224,0.78749,2.69682,1.7466,-4.14953,-1.91578,1.19559,6.84765,4.80129,13.8711,8.18754,-7.92175,
1.825000,15.065090,25.048468,40.113558,-0.375596,0.182612,6.41599,0.810549,2.76649,1.78788,-4.18679,-1.92248,1.46598,6.65784,4.41973,13.9941,8.29509,-6.95157,
1.830000,15.434582,24.678740,40.113322,-0.385221,0.190613,6.44882,0.831688,2.83676,1.82955,-4.21905,-1.92598,1.73257,6.48271,4.03444,14.1122,8.34397,-5.92515,
1.835000,15.824205,24.288850,40.113055,-0.394856,0.199938,6.48081,0.850893,2.90762,1.87132,-4.24605,-1.92665,1.9951,6.31894,3.64712,14.231,8.33048,-4.85105,
1.840000,16.233784,23.878954,40.112738,-0.404488,0.210564,6.51201,0.868159,2.97907,1.91286,-4.26757,-1.92482,2.25334,6.16379,3.25932,14.3548,8.25179,-3.73921,
1.845000,16.663087,23.449267,40.112354,-0.414104,0.222471,6.54245,0.883486,3.05117,1.95384,-4.28345,-1.92074,2.50703,6.01505,2.87247,14.4864,8.10588,-2.6009,
1.850000,17.111826,23.000062,40.111888,-0.423695,0.235635,6.57216,0.896883,3.12394,1.99392,-4.29359,-1.91465,2.75594,5.87098,2.48785,14.6273,7.89152,-1.44848,
1.855000,17.579653,22.531679,40.111332,-0.433251,0.25003,6.60116,0.908364,3.19744,2.03275,-4.29795,-1.90676,2.99983,5.7303,2.10659,14.778,7.60822,-0.295184,
1.860000,18.066156,22.044526,40.110681,-0.442763,0.265633,6.62946,0.917949,3.27172,2.07,-4.29655,-1.89727,3.23846,5.59214,1.7297,14.9374,7.25626,0.8452,
1.865000,18.570856,21.539084,40.109939,-0.452223,0.282415,6.65708,0.925661,3.34681,2.10531,-4.2895,-1.88638,3.47159,5.45599,1.35801,15.1038,6.83667,1.95861,
1.870000,19.093202,21.015914,40.109116,-0.461626,0.300349,6.68402,0.931528,3.42276,2.13836,-4.27697,-1.87429,3.69895,5.32166,0.99225,15.2741,6.35126,3.03108,
1.875000,19.632566,20.475666,40.108232,-0.470966,0.319405,6.7103,0.935583,3.49955,2.16882,-4.2592,-1.86123,3.92031,5.18924,0.632984,15.4446,5.80268,4.04908,
1.880000,20.188237,19.919077,40.107314,-0.480239,0.339552,6.73591,0.937858,3.5772,2.19639,-4.23649,-1.84748,4.1354,5.05907,0.280664,15.611,5.19435,4.99986,
1.885000,20.759414,19.346983,40.106397,-0.489441,0.360759,6.76089,0.938389,3.65566,2.22077,-4.20921,-1.83333,4.34399,4.93166,-0.0643681,15.7685,4.53055,5.8717,
1.890000,21.345200,18.760324,40.105523,-0.498572,0.382992,6.78523,0.937214,3.73489,2.24169,-4.17778,-1.81917,4.54588,4.80768,-0.401865,15.9121,3.81636,6.6542,
1.895000,21.944596,18.160141,40.104736,-0.507633,0.406217,6.80896,0.93437,3.81478,2.25893,-4.14268,-1.80542,4.7409,4.68789,-0.731648,16.0367,3.05765,7.33833,
1.900000,22.556496,17.547584,40.104080,-0.516626,0.430401,6.83211,0.929897,3.89525,2.27227,-4.10441,-1.79258,4.92896,4.5731,-1.05359,16.1375,2.26102,7.9165,
1.905000,23.179684,16.923908,40.103592,-0.525559,0.455507,6.85469,0.923835,3.97616,2.28154,-4.06352,-1.78123,5.11,4.46414,-1.36757,16.2102,1.43376,8.38251,
1.910000,23.812828,16.290474,40.103303,-0.534439,0.481501,6.87675,0.916222,4.05735,2.28661,-4.02059,-1.77198,5.2841,4.36185,-1.67349,16.251,0.5837,8.73137,
1.915000,24.454487,15.648742,40.103228,-0.543278,0.508348,6.89831,0.9071,4.13867,2.28738,-3.97621,-1.76551,5.4514,4.267,-1.9712,16.257,-0.280875,8.95915,
1.920000,25.103106,15.000264,40.103370,-0.552094,0.536015,6.91942,0.89651,4.21992,2.2838,-3.931,-1.76251,5.61214,4.18031,-2.2605,16.2263,-1.15142,9.06281,
1.925000,25.757029,14.346684,40.103713,-0.560904,0.564469,6.94012,0.884495,4.30093,2.27587,-3.88558,-1.76368,5.76663,4.10244,-2.54114,16.1584,-2.0193,9.03999,
1.930000,26.414502,13.689724,40.104226,-0.569731,0.593681,6.96044,0.8711,4.38151,2.26361,-3.8406,-1.7697,5.91524,4.034,-2.81276,16.0537,-2.87598,8.88899,
1.935000,27.073685,13.031180,40.104865,-0.578601,0.623622,6.98045,0.856369,4.46147,2.24711,-3.79669,-1.78122,6.0584,3.97551,-3.07491,15.9139,-3.71323,8.60873,
1.940000,27.732662,12.372916,40.105577,-0.587543,0.654265,7.0002,0.840351,4.54065,2.22648,-3.75451,-1.79883,6.1965,3.92747,-3.32703,15.742,-4.52333,8.19888,
1.945000,28.389447,11.716860,40.106307,-0.596589,0.685587,7.01973,0.823099,4.61889,2.20188,-3.7147,-1.82308,6.32992,3.89033,-3.56845,15.5423,-5.29926,7.65994,
1.950000,29.042000,11.065000,40.107000,-0.605774,0.717564,7.0391,0.804668,4.69607,2.17349,-3.67791,-1.85445,6.45899,3.86451,-3.79842,15.3197,-6.03483,6.99351,
1.955000,29.688227,10.419382,40.107609,-0.615134,0.750177,7.05837,0.785116,4.77209,2.14153,-3.64476,-1.8934,6.5839,3.85041,-4.01604,15.0801,-6.72487,6.20234,
1.960000,30.325991,9.782110,40.108101,-0.624708,0.783403,7.0776,0.764509,4.84688,2.10624,-3.61588,-1.94035,6.70475,3.84837,-4.22035,14.8299,-7.36526,5.2905,
1.965000,30.953115,9.155338,40.108453,-0.634537,0.817224,7.09686,0.742914,4.92039,2.06788,-3.59185,-1.99577,6.82146,3.85866,-4.4103,14.5757,-7.95298,4.26333,
1.970000,31.567387,8.541274,40.108661,-0.644666,0.851617,7.11619,0.720407,4.99264,2.02671,-3.57324,-2.06015,6.93382,3.88137,-4.58477,14.3244,-8.48618,3.12736,
1.975000,32.166568,7.942167,40.108735,-0.655139,0.886562,7.13567,0.697068,5.06364,1.98301,-3.56058,-2.13408,7.04142,3.91641,-4.74259,14.0825,-8.96402,1.89009,
1.980000,32.748402,7.360297,40.108698,-0.666007,0.922031,7.15535,0.672983,5.13347,1.93707,-3.55434,-2.21828,7.14368,3.96335,-4.88261,13.8565,-9.38667,0.559772,
1.985000,33.310629,6.797959,40.108588,-0.677323,0.957998,7.1753,0.648244,5.20221,1.88915,-3.55497,-2.31365,7.23984,4.02132,-5.00373,13.6523,-9.75505,-0.854902,
1.990000,33.851005,6.257444,40.108449,-0.689144,0.994429,7.19556,0.622949,5.26999,1.83952,-3.56288,-2.42128,7.32901,4.08888,-5.10497,13.4758,-10.0707,-2.345,
1.995000,34.367323,5.741009,40.108331,-0.701537,1.03129,7.21618,0.597197,5.33697,1.78844,-3.57842,-2.54254,7.41013,4.16392,-5.18563,13.3321,-10.3354,-3.90153,
2.000000,34.857443,5.250842,40.108285,-0.714571,1.06853,7.2372,0.571095,5.40331,1.73616,-3.60189,-2.67904,7.48204,4.2435,-5.24539,13.2264,-10.5512,-5.51547,
2.005000,35.319319,4.789035,40.108354,-0.728328,1.10611,7.25861,0.544746,5.46923,1.68293,-3.63357,-2.83271,7.5435,4.32383,-5.28453,13.1632,-10.7195,-7.1777,
2.010000,35.751031,4.357536,40.108567,-0.7429,1.14396,7.28043,0.518252,5.53495,1.62897,-3.67366,-3.00571,7.59323,4.40015,-5.30417,13.1472,-10.8413,-8.87876,
2.015000,36.150812,3.958117,40.108929,-0.758387,1.18204,7.30261,0.491706,5.60071,1.57451,-3.72235,-3.2005,7.62994,4.46687,-5.30646,13.1826,-10.9168,-10.6086,
2.020000,36.517075,3.592338,40.109413,-0.774907,1.22026,7.32509,0.465188,5.66677,1.5198,-3.77974,-3.41964,7.65236,4.51763,-5.29492,13.2731,-10.9449,-12.356,
2.025000,36.848437,3.261516,40.109952,-0.792586,1.25856,7.34778,0.438758,5.73344,1.46507,-3.8459,-3.66571,7.65931,4.54563,-5.27465,13.4222,-10.9231,-14.1083,
2.030000,37.143733,2.966703,40.110436,-0.811566,1.29686,7.37055,0.412442,5.801,1.41057,-3.92081,-3.94105,7.64965,4.54403,-5.25251,13.6323,-10.8474,-15.8511,
2.035000,37.402034,2.708678,40.110712,-0.831999,1.33506,7.39322,0.386232,5.86976,1.3566,-4.00439,-4.2474,7.62234,4.50648,-5.23719,13.9048,-10.7127,-17.568,
2.040000,37.622652,2.487940,40.110592,-0.854043,1.37308,7.41561,0.360069,5.94004,1.30345,-4.09647,-4.58541,7.57636,4.42786,-5.23909,14.2396,-10.5123,-19.2404,
2.045000,37.805144,2.304727,40.109870,-0.877856,1.41082,7.4375,0.33384,6.01216,1.25148,-4.19678,-4.95407,7.51069,4.305,-5.26986,14.6349,-10.2393,-20.8482,
2.050000,37.949309,2.159033,40.108342,-0.903585,1.44818,7.45866,0.30737,6.08639,1.20106,-4.30493,-5.35002,7.42427,4.13746,-5.34167,15.0867,-9.8871,-22.3698,
2.055000,38.055185,2.050649,40.105833,-0.931357,1.48506,7.47887,0.280423,6.16302,1.15261,-4.42045,-5.76693,7.31596,3.92803,-5.46597,15.5894,-9.45055,-23.7836,
2.060000,38.123038,1.979202,40.102241,-0.961254,1.52134,7.49794,0.252711,6.24228,1.10655,-4.54274,-6.19507,7.18449,3.68292,-5.6519,16.1358,-8.92798,-25.0687,
2.065000,38.153371,1.944209,40.097580,-0.993306,1.5569,7.51571,0.223908,6.32437,1.06332,-4.67111,-6.62125,7.0285,3.41129,-5.9045,16.7182,-8.32283,-26.2065,
2.070000,38.146928,1.945122,40.092050,-1.02746,1.59162,7.53206,0.193673,6.40946,1.02331,-4.80479,-7.0295,6.84667,3.124,-6.22298,17.3297,-7.64542,-27.1826,
2.075000,38.104722,1.981367,40.086089,-1.0636,1.62537,7.54695,0.161688,6.49767,0.986844,-4.94292,-7.40232,6.63785,2.8317,-6.59965,17.9656,-6.91398,-27.9883,
2.080000,38.028017,2.052359,40.080376,-1.10148,1.658,7.56038,0.12769,6.58912,0.954145,-5.08465,-7.72257,6.40139,2.54249,-7.01994,18.6243,-6.15464,-28.6219,
2.085000,37.918258,2.157496,40.075754,-1.14082,1.68938,7.57238,0.0915044,6.68392,0.925274,-5.22913,-7.97547,6.13749,2.26005,-7.46378,19.3078,-5.40025,-29.089,
2.090000,37.776915,2.296131,40.073046,-1.18124,1.71938,7.58298,0.0530684,6.7822,0.900118,-5.37554,-8.15027,5.84767,1.98301,-7.90821,20.0209,-4.68834,-29.402,
2.095000,37.605314,2.467525,40.072839,-1.22232,1.74786,7.5922,0.0124373,6.88413,0.878366,-5.52316,-8.24107,5.53517,1.70599,-8.33054,20.7688,-4.05861,-29.5797,
2.100000,37.404520,2.670814,40.075333,-1.26365,1.77473,7.60003,-0.0302249,6.9899,0.85951,-5.67135,-8.24675,5.20504,1.42224,-8.71144,21.5546,-3.55037,-29.6456,
