h=0.005,t=5seconds
Time, Kinetic Energy, Potential Energy, Total Energy,q1,q2,q3,q4,q5,q6,q7,q1d,q2d,q3d,q4d,q5d,q6d,q7d
1.440000,2.740712,14.214681,16.955393,1.91117,0.930716,2.33042,0.309351,0.613396,0.464116,1.27323,2.3193,-0.509093,2.88476,-0.683254,-0.37312,0.0622791,0.786999,
1.445000,2.740715,14.318619,17.059334,1.92275,0.928124,2.34485,0.305905,0.611498,0.464425,1.27716,2.31183,-0.527703,2.8861,-0.69508,-0.38606,0.0612405,0.786008,
1.450000,2.740718,14.424255,17.164973,1.93429,0.925439,2.35928,0.3024,0.609535,0.464728,1.28109,2.30398,-0.546279,2.88753,-0.706921,-0.399395,0.0603468,0.784878,
1.455000,2.740720,14.531596,17.272316,1.94579,0.922661,2.37372,0.298836,0.607504,0.465028,1.28501,2.29575,-0.564816,2.88904,-0.718761,-0.413118,0.0595988,0.783598,
1.460000,2.740723,14.640647,17.381371,1.95725,0.91979,2.38817,0.295213,0.605404,0.465324,1.28893,2.28716,-0.583308,2.89064,-0.730587,-0.427222,0.0589971,0.782158,
1.465000,2.740726,14.751416,17.492142,1.96866,0.916828,2.40263,0.29153,0.603232,0.465618,1.29284,2.2782,-0.601751,2.89233,-0.742383,-0.441695,0.0585421,0.780549,
1.470000,2.740729,14.863908,17.604637,1.98003,0.913773,2.4171,0.287789,0.600987,0.46591,1.29673,2.26888,-0.620141,2.89413,-0.754135,-0.456527,0.058234,0.77876,
1.475000,2.740732,14.978129,17.718861,1.99135,0.910626,2.43157,0.283989,0.598667,0.4662,1.30062,2.2592,-0.638473,2.89601,-0.765828,-0.471705,0.0580726,0.776781,
1.480000,2.740735,15.094084,17.834819,2.00262,0.907388,2.44606,0.280131,0.59627,0.466491,1.3045,2.24916,-0.65674,2.898,-0.777448,-0.487216,0.0580575,0.7746,
1.485000,2.740738,15.211779,17.952518,2.01384,0.904059,2.46055,0.276214,0.593795,0.466781,1.30837,2.23877,-0.67494,2.90009,-0.788978,-0.503043,0.0581879,0.772208,
1.490000,2.740741,15.331219,18.071961,2.02501,0.900639,2.47506,0.272241,0.591239,0.467072,1.31222,2.22804,-0.693065,2.90228,-0.800405,-0.51917,0.0584627,0.769592,
1.495000,2.740744,15.452409,18.193153,2.03612,0.897128,2.48957,0.26821,0.588603,0.467366,1.31606,2.21696,-0.711111,2.90457,-0.811712,-0.53558,0.0588802,0.766743,
1.500000,2.740747,15.575352,18.316100,2.04718,0.893528,2.5041,0.264124,0.585884,0.467661,1.31989,2.20555,-0.729072,2.90695,-0.822884,-0.552251,0.0594387,0.76365,
1.505000,2.740751,15.700053,18.440804,2.05818,0.889837,2.51864,0.259982,0.58308,0.46796,1.3237,2.1938,-0.746942,2.90942,-0.833907,-0.569163,0.0601355,0.7603,
1.510000,2.740754,15.826515,18.567269,2.06912,0.886058,2.5332,0.255785,0.580192,0.468263,1.32749,2.18172,-0.764715,2.91198,-0.844765,-0.586294,0.0609677,0.756683,
1.515000,2.740757,15.954742,18.695499,2.08,0.88219,2.54776,0.251534,0.577217,0.46857,1.33127,2.16931,-0.782385,2.91462,-0.855443,-0.603619,0.0619318,0.752787,
1.520000,2.740760,16.084735,18.825495,2.09081,0.878234,2.56234,0.24723,0.574156,0.468882,1.33502,2.15659,-0.799946,2.91733,-0.865925,-0.621112,0.0630238,0.748602,
1.525000,2.740764,16.216497,18.957261,2.10156,0.874191,2.57694,0.242875,0.571006,0.4692,1.33875,2.14354,-0.817391,2.92011,-0.876198,-0.638746,0.0642389,0.744117,
1.530000,2.740767,16.350030,19.090797,2.11225,0.87006,2.59154,0.238468,0.567768,0.469524,1.34246,2.13019,-0.834713,2.92295,-0.886246,-0.656493,0.0655718,0.73932,
1.535000,2.740771,16.485334,19.226105,2.12286,0.865844,2.60617,0.234012,0.564441,0.469856,1.34615,2.11653,-0.851906,2.92584,-0.896054,-0.674323,0.0670165,0.7342,
1.540000,2.740774,16.622411,19.363185,2.13341,0.861541,2.6208,0.229508,0.561025,0.470195,1.34981,2.10258,-0.868961,2.92875,-0.905608,-0.692204,0.0685662,0.728747,
1.545000,2.740777,16.761259,19.502036,2.14389,0.857154,2.63545,0.224956,0.557519,0.470541,1.35343,2.08832,-0.885872,2.9317,-0.914893,-0.710102,0.0702135,0.72295,
1.550000,2.740781,16.901878,19.642658,2.1543,0.852683,2.65012,0.220359,0.553924,0.470897,1.35703,2.07378,-0.90263,2.93465,-0.923895,-0.727984,0.0719499,0.716798,
1.555000,2.740784,17.044266,19.785050,2.16463,0.848128,2.6648,0.215717,0.55024,0.471261,1.3606,2.05896,-0.919227,2.93759,-0.9326,-0.745813,0.0737665,0.710283,
1.560000,2.740788,17.188421,19.929209,2.17488,0.84349,2.6795,0.211033,0.546466,0.471634,1.36414,2.04385,-0.935655,2.94052,-0.940995,-0.763553,0.0756533,0.703394,
1.565000,2.740791,17.334340,20.075131,2.18507,0.838771,2.69421,0.206307,0.542604,0.472017,1.36764,2.02848,-0.951906,2.9434,-0.949065,-0.781166,0.0775996,0.696122,
1.570000,2.740795,17.482019,20.222814,2.19517,0.833971,2.70893,0.201542,0.538654,0.47241,1.3711,2.01285,-0.967971,2.94623,-0.956799,-0.798612,0.0795936,0.688459,
1.575000,2.740799,17.631454,20.372253,2.20519,0.829092,2.72367,0.196739,0.534618,0.472813,1.37452,1.99696,-0.98384,2.94898,-0.964183,-0.815851,0.081623,0.680396,
1.580000,2.740802,17.782639,20.523442,2.21514,0.824133,2.73842,0.1919,0.530496,0.473227,1.3779,1.98082,-0.999504,2.95164,-0.971204,-0.832841,0.0836744,0.671926,
1.585000,2.740806,17.935568,20.676374,2.225,0.819097,2.75318,0.187027,0.52629,0.47365,1.38124,1.96445,-1.01495,2.95418,-0.977851,-0.849542,0.0857335,0.663041,
1.590000,2.740810,18.090234,20.831044,2.23478,0.813983,2.76796,0.182122,0.522,0.474084,1.38453,1.94784,-1.03018,2.95659,-0.984112,-0.86591,0.0877853,0.653737,
1.595000,2.740814,18.246628,20.987442,2.24448,0.808795,2.78275,0.177186,0.51763,0.474528,1.38778,1.93101,-1.04517,2.95884,-0.989977,-0.881902,0.0898138,0.644007,
1.600000,2.740818,18.404742,21.145560,2.25409,0.803532,2.79755,0.172222,0.513181,0.474982,1.39097,1.91397,-1.05992,2.9609,-0.995434,-0.897476,0.0918025,0.633846,
1.605000,2.740822,18.564566,21.305388,2.26362,0.798196,2.81236,0.167232,0.508656,0.475446,1.39412,1.89672,-1.07442,2.96276,-1.00047,-0.912587,0.0937338,0.623253,
1.610000,2.740826,18.726089,21.466915,2.27306,0.792788,2.82718,0.162217,0.504056,0.475919,1.39721,1.87928,-1.08865,2.96439,-1.00509,-0.927193,0.0955897,0.612223,
1.615000,2.740830,18.889300,21.630130,2.28241,0.787309,2.842,0.157181,0.499384,0.476402,1.40024,1.86166,-1.1026,2.96578,-1.00926,-0.94125,0.0973513,0.600755,
1.620000,2.740834,19.054185,21.795020,2.29168,0.781762,2.85683,0.152125,0.494643,0.476893,1.40321,1.84387,-1.11628,2.96688,-1.01299,-0.954717,0.0989994,0.58885,
1.625000,2.740838,19.220732,21.961571,2.30085,0.776146,2.87167,0.147051,0.489837,0.477392,1.40613,1.82592,-1.12965,2.9677,-1.01628,-0.967551,0.100514,0.576507,
1.630000,2.740843,19.388926,22.129769,2.30994,0.770465,2.88651,0.141962,0.484968,0.477898,1.40898,1.80783,-1.14273,2.96819,-1.0191,-0.979711,0.101875,0.56373,
1.635000,2.740848,19.558750,22.299598,2.31893,0.764719,2.90135,0.13686,0.48004,0.478411,1.41176,1.7896,-1.15548,2.96834,-1.02146,-0.99116,0.103063,0.55052,
1.640000,2.740852,19.730190,22.471042,2.32783,0.75891,2.9162,0.131747,0.475056,0.478929,1.41448,1.77126,-1.16792,2.96812,-1.02335,-1.00186,0.104055,0.536884,
1.645000,2.740857,19.903227,22.644084,2.33664,0.75304,2.93103,0.126627,0.470021,0.479451,1.41713,1.75281,-1.18001,2.96753,-1.02476,-1.01177,0.104832,0.522826,
1.650000,2.740862,20.077844,22.818706,2.34536,0.74711,2.94587,0.1215,0.464938,0.479977,1.41971,1.73427,-1.19177,2.96653,-1.0257,-1.02086,0.105372,0.508355,
1.655000,2.740867,20.254021,22.994888,2.35399,0.741122,2.9607,0.11637,0.459812,0.480505,1.42222,1.71566,-1.20317,2.9651,-1.02616,-1.02909,0.105656,0.493479,
1.660000,2.740872,20.431738,23.172610,2.36252,0.735078,2.97552,0.111238,0.454647,0.481033,1.42465,1.69699,-1.21421,2.96324,-1.02613,-1.03644,0.105663,0.478207,
1.665000,2.740877,20.610976,23.351853,2.37096,0.72898,2.99033,0.106108,0.449448,0.481561,1.427,1.67828,-1.22488,2.96092,-1.02563,-1.04288,0.105373,0.462552,
1.670000,2.740882,20.791711,23.532594,2.3793,0.722829,3.00513,0.100982,0.444219,0.482087,1.42927,1.65954,-1.23518,2.95813,-1.02464,-1.04839,0.104766,0.446525,
1.675000,2.740888,20.973923,23.714811,2.38755,0.716628,3.01991,0.0958619,0.438964,0.482609,1.43146,1.64079,-1.2451,2.95486,-1.02316,-1.05294,0.103825,0.430142,
1.680000,2.740893,21.157589,23.898482,2.39571,0.710379,3.03468,0.0907503,0.433689,0.483125,1.43357,1.62204,-1.25462,2.95109,-1.02121,-1.05651,0.102531,0.413417,
1.685000,2.740898,21.342684,24.083582,2.40377,0.704082,3.04942,0.0856498,0.428399,0.483634,1.4356,1.60333,-1.26375,2.94682,-1.01878,-1.0591,0.100867,0.396366,
1.690000,2.740904,21.529184,24.270088,2.41174,0.697741,3.06415,0.0805625,0.423098,0.484134,1.43754,1.58465,-1.27248,2.94205,-1.01587,-1.06068,0.0988187,0.379007,
1.695000,2.740910,21.717066,24.457976,2.41962,0.691357,3.07885,0.075491,0.417792,0.484623,1.43939,1.56604,-1.28081,2.93676,-1.0125,-1.06125,0.0963702,0.361359,
1.700000,2.740915,21.906304,24.647219,2.4274,0.684933,3.09351,0.0704375,0.412486,0.485098,1.44115,1.5475,-1.28874,2.93095,-1.00866,-1.0608,0.0935084,0.343441,
1.705000,2.740921,22.096871,24.837792,2.43509,0.67847,3.10815,0.0654044,0.407184,0.485558,1.44282,1.52906,-1.29625,2.92463,-1.00436,-1.05934,0.0902213,0.325273,
1.710000,2.740927,22.288743,25.029670,2.44269,0.67197,3.12276,0.0603939,0.401892,0.486,1.4444,1.51073,-1.30336,2.91779,-0.999613,-1.05687,0.0864984,0.306876,
1.715000,2.740932,22.481893,25.222825,2.4502,0.665436,3.13733,0.0554083,0.396615,0.486423,1.44589,1.49252,-1.31005,2.91044,-0.99442,-1.05338,0.0823304,0.288273,
1.720000,2.740938,22.676295,25.417232,2.45762,0.65887,3.15187,0.0504497,0.391359,0.486823,1.44729,1.47447,-1.31634,2.90258,-0.988792,-1.04889,0.0777098,0.269484,
1.725000,2.740943,22.871920,25.612864,2.46495,0.652273,3.16636,0.0455204,0.386127,0.4872,1.44859,1.45657,-1.32222,2.89423,-0.982737,-1.04341,0.0726306,0.250533,
1.730000,2.740949,23.068744,25.809693,2.47218,0.645648,3.18081,0.0406223,0.380924,0.48755,1.44979,1.43886,-1.32769,2.88538,-0.976265,-1.03696,0.0670883,0.231442,
1.735000,2.740955,23.266738,26.007693,2.47933,0.638996,3.19521,0.0357577,0.375757,0.487871,1.4509,1.42134,-1.33276,2.87606,-0.969387,-1.02955,0.06108,0.212234,
1.740000,2.740960,23.465876,26.206836,2.4864,0.63232,3.20957,0.0309285,0.370629,0.48816,1.45191,1.40403,-1.33744,2.86628,-0.962113,-1.02121,0.0546045,0.192933,
1.745000,2.740965,23.666130,26.407095,2.49337,0.625622,3.22387,0.0261366,0.365545,0.488417,1.45283,1.38694,-1.34172,2.85605,-0.954454,-1.01196,0.047662,0.173561,
1.750000,2.740970,23.867474,26.608444,2.50027,0.618903,3.23813,0.0213839,0.360509,0.488637,1.45365,1.37008,-1.34561,2.84538,-0.946422,-1.00182,0.0402543,0.15414,
1.755000,2.740976,24.069880,26.810855,2.50708,0.612166,3.25233,0.0166723,0.355527,0.488819,1.45437,1.35348,-1.34912,2.83431,-0.938028,-0.990818,0.0323848,0.134693,
1.760000,2.740980,24.273322,27.014303,2.5138,0.605412,3.26647,0.0120036,0.350601,0.488961,1.455,1.33714,-1.35226,2.82283,-0.929285,-0.978991,0.024058,0.115242,
1.765000,2.740985,24.477774,27.218759,2.52045,0.598643,3.28056,0.00737949,0.345737,0.48906,1.45552,1.32107,-1.35503,2.81098,-0.920204,-0.966368,0.0152801,0.0958085,
1.770000,2.740990,24.683209,27.424199,2.52701,0.591861,3.29458,0.00280158,0.340937,0.489114,1.45595,1.30529,-1.35744,2.79877,-0.910799,-0.952982,0.00605829,0.0764126,
1.775000,2.740994,24.889601,27.630595,2.5335,0.585069,3.30854,-0.0017285,0.336207,0.48912,1.45629,1.28979,-1.3595,2.78623,-0.90108,-0.938866,-0.00359884,0.0570747,
1.780000,2.740999,25.096924,27.837923,2.53991,0.578266,3.32244,-0.00620923,0.331549,0.489078,1.45653,1.2746,-1.36123,2.77338,-0.891062,-0.924058,-0.0136817,0.0378142,
1.785000,2.741003,25.305154,28.046157,2.54625,0.571456,3.33628,-0.0106391,0.326966,0.488984,1.45667,1.25973,-1.36262,2.76024,-0.880755,-0.908592,-0.0241797,0.0186495,
1.790000,2.741007,25.514265,28.255272,2.55251,0.56464,3.35005,-0.0150168,0.322463,0.488836,1.45671,1.24516,-1.3637,2.74683,-0.870173,-0.892505,-0.0350813,-0.00040157,
1.795000,2.741010,25.724234,28.465244,2.5587,0.557819,3.36375,-0.0193409,0.318041,0.488633,1.45666,1.23093,-1.36446,2.73318,-0.859327,-0.875836,-0.0463741,-0.0193223,
1.800000,2.741014,25.935035,28.676049,2.56482,0.550995,3.37738,-0.0236101,0.313704,0.488372,1.45652,1.21702,-1.36493,2.7193,-0.848229,-0.85862,-0.0580451,-0.0380968,
1.805000,2.741017,26.146645,28.887662,2.57087,0.54417,3.39094,-0.0278231,0.309455,0.488052,1.45628,1.20344,-1.36511,2.70522,-0.836892,-0.840895,-0.0700804,-0.05671,
1.810000,2.741020,26.359041,29.100061,2.57685,0.537344,3.40443,-0.031979,0.305295,0.487671,1.45595,1.1902,-1.36501,2.69097,-0.825326,-0.822699,-0.0824659,-0.075148,
1.815000,2.741023,26.572200,29.313224,2.58277,0.53052,3.41785,-0.0360764,0.301228,0.487228,1.45553,1.17731,-1.36465,2.67656,-0.813543,-0.804068,-0.0951868,-0.0933977,
1.820000,2.741026,26.786101,29.527127,2.58862,0.523698,3.4312,-0.0401144,0.297255,0.48672,1.45502,1.16475,-1.36404,2.66202,-0.801554,-0.785038,-0.108228,-0.111447,
1.825000,2.741029,27.000722,29.741750,2.59442,0.516879,3.44447,-0.044092,0.293378,0.486145,1.45442,1.15254,-1.36319,2.64736,-0.78937,-0.765644,-0.121574,-0.129285,
1.830000,2.741031,27.216040,29.957071,2.60015,0.510066,3.45767,-0.0480081,0.289598,0.485504,1.45372,1.14068,-1.3621,2.63261,-0.777001,-0.745921,-0.13521,-0.146901,
1.835000,2.741033,27.432037,30.173070,2.60582,0.503258,3.4708,-0.051862,0.285918,0.484793,1.45295,1.12916,-1.3608,2.61779,-0.764456,-0.725904,-0.14912,-0.164285,
1.840000,2.741035,27.648691,30.389726,2.61144,0.496458,3.48385,-0.0556527,0.282339,0.484013,1.45208,1.11799,-1.35929,2.60291,-0.751747,-0.705625,-0.163288,-0.18143,
1.845000,2.741037,27.865982,30.607019,2.617,0.489666,3.49683,-0.0593794,0.278862,0.48316,1.45113,1.10716,-1.35758,2.588,-0.738881,-0.685116,-0.177698,-0.198328,
1.850000,2.741038,28.083893,30.824931,2.62251,0.482882,3.50973,-0.0630415,0.275488,0.482236,1.4501,1.09667,-1.35569,2.57306,-0.725868,-0.664408,-0.192334,-0.214971,
1.855000,2.741040,28.302404,31.043444,2.62797,0.476109,3.52256,-0.0666381,0.272218,0.481237,1.44898,1.08652,-1.35362,2.55812,-0.712717,-0.64353,-0.207182,-0.231354,
1.860000,2.741041,28.521496,31.262537,2.63338,0.469346,3.53531,-0.0701687,0.269053,0.480164,1.44779,1.07672,-1.35139,2.5432,-0.699436,-0.622512,-0.222226,-0.247472,
1.865000,2.741042,28.741153,31.482196,2.63874,0.462595,3.54799,-0.0736325,0.265993,0.479015,1.44651,1.06724,-1.34901,2.5283,-0.686033,-0.60138,-0.23745,-0.263319,
1.870000,2.741043,28.961358,31.702401,2.64405,0.455856,3.56059,-0.077029,0.263039,0.477789,1.44515,1.0581,-1.34648,2.51344,-0.672516,-0.580161,-0.25284,-0.278892,
1.875000,2.741044,29.182092,31.923136,2.64932,0.44913,3.57312,-0.0803576,0.260191,0.476486,1.44372,1.04929,-1.34382,2.49863,-0.658892,-0.55888,-0.268381,-0.294187,
1.880000,2.741045,29.403341,32.144386,2.65454,0.442418,3.58558,-0.0836179,0.25745,0.475106,1.44221,1.04081,-1.34104,2.48389,-0.645168,-0.53756,-0.284058,-0.309202,
1.885000,2.741045,29.625089,32.366134,2.65973,0.43572,3.59796,-0.0868093,0.254816,0.473646,1.44063,1.03264,-1.33814,2.46922,-0.631351,-0.516224,-0.299858,-0.323933,
1.890000,2.741045,29.847319,32.588364,2.66487,0.429036,3.61027,-0.0899314,0.252288,0.472107,1.43897,1.02479,-1.33514,2.45464,-0.617446,-0.494894,-0.315767,-0.338381,
1.895000,2.741046,30.070018,32.811063,2.66997,0.422368,3.62251,-0.0929838,0.249867,0.470488,1.43724,1.01725,-1.33204,2.44016,-0.603462,-0.47359,-0.331772,-0.352542,
1.900000,2.741046,30.293170,33.034216,2.67504,0.415716,3.63467,-0.095966,0.247552,0.468789,1.43545,1.01002,-1.32885,2.42578,-0.589402,-0.452332,-0.347859,-0.366416,
1.905000,2.741046,30.516763,33.257809,2.68007,0.40908,3.64677,-0.0988778,0.245343,0.46701,1.43358,1.00309,-1.32558,2.41151,-0.575274,-0.431136,-0.364016,-0.380003,
1.910000,2.741046,30.740781,33.481827,2.68507,0.40246,3.65879,-0.101719,0.243241,0.465149,1.43165,0.99646,-1.32225,2.39737,-0.561082,-0.41002,-0.380231,-0.393302,
1.915000,2.741046,30.965212,33.706258,2.69004,0.395857,3.67074,-0.104489,0.241243,0.463207,1.42965,0.990118,-1.31885,2.38335,-0.546831,-0.389001,-0.396492,-0.406314,
1.920000,2.741046,31.190043,33.931089,2.69497,0.389272,3.68262,-0.107187,0.239351,0.461184,1.42758,0.984062,-1.31539,2.36946,-0.532528,-0.368093,-0.412788,-0.419039,
1.925000,2.741045,31.415262,34.156307,2.69988,0.382703,3.69443,-0.109814,0.237562,0.459079,1.42546,0.978286,-1.31188,2.35571,-0.518175,-0.34731,-0.429108,-0.431477,
1.930000,2.741045,31.640855,34.381900,2.70476,0.376153,3.70618,-0.112369,0.235877,0.456893,1.42327,0.972785,-1.30834,2.3421,-0.503779,-0.326665,-0.44544,-0.443629,
1.935000,2.741044,31.866812,34.607857,2.70961,0.36962,3.71785,-0.114852,0.234296,0.454625,1.42102,0.967554,-1.30475,2.32864,-0.489342,-0.306171,-0.461776,-0.455497,
1.940000,2.741044,32.093121,34.834165,2.71443,0.363105,3.72946,-0.117262,0.232816,0.452275,1.41871,0.962586,-1.30114,2.31532,-0.474871,-0.28584,-0.478104,-0.467081,
1.945000,2.741043,32.319771,35.060814,2.71923,0.356609,3.74101,-0.1196,0.231437,0.449844,1.41635,0.957876,-1.2975,2.30216,-0.460368,-0.26568,-0.494416,-0.478383,
1.950000,2.741043,32.546750,35.287793,2.72401,0.35013,3.75249,-0.121866,0.230159,0.447331,1.41393,0.953418,-1.29385,2.28915,-0.445837,-0.245704,-0.510702,-0.489405,
1.955000,2.741042,32.774049,35.515091,2.72877,0.34367,3.7639,-0.124059,0.22898,0.444737,1.41145,0.949208,-1.29018,2.27631,-0.431284,-0.225919,-0.526954,-0.500147,
1.960000,2.741042,33.001656,35.742697,2.7335,0.337228,3.77525,-0.126179,0.2279,0.442062,1.40893,0.945239,-1.28651,2.26361,-0.41671,-0.206335,-0.543163,-0.510613,
1.965000,2.741041,33.229562,35.970603,2.73822,0.330805,3.78654,-0.128226,0.226917,0.439305,1.40635,0.941506,-1.28283,2.25108,-0.40212,-0.186958,-0.559321,-0.520802,
1.970000,2.741040,33.457757,36.198797,2.74292,0.3244,3.79776,-0.1302,0.22603,0.436468,1.40372,0.938004,-1.27916,2.23871,-0.387518,-0.167797,-0.575421,-0.530718,
1.975000,2.741039,33.686232,36.427271,2.7476,0.318014,3.80892,-0.132101,0.225239,0.433551,1.40104,0.934726,-1.2755,2.2265,-0.372906,-0.148858,-0.591455,-0.540362,
1.980000,2.741038,33.914977,36.656016,2.75227,0.311645,3.82002,-0.133929,0.224542,0.430554,1.39832,0.931668,-1.27185,2.21445,-0.358288,-0.130148,-0.607416,-0.549737,
1.985000,2.741038,34.143983,36.885021,2.75692,0.305295,3.83107,-0.135684,0.223937,0.427477,1.39554,0.928825,-1.26821,2.20256,-0.343667,-0.111671,-0.623297,-0.558843,
1.990000,2.741037,34.373242,37.114279,2.76155,0.298963,3.84205,-0.137366,0.223425,0.424321,1.39273,0.926191,-1.2646,2.19083,-0.329046,-0.093433,-0.639093,-0.567682,
1.995000,2.741036,34.602744,37.343780,2.76618,0.292649,3.85298,-0.138974,0.223003,0.421086,1.38987,0.92376,-1.26101,2.17926,-0.314429,-0.0754389,-0.654795,-0.576258,
2.000000,2.741035,34.832482,37.573517,2.77079,0.286353,3.86384,-0.14051,0.22267,0.417773,1.38696,0.921529,-1.25745,2.16785,-0.299818,-0.057693,-0.6704,-0.584571,
2.005000,2.741034,35.062446,37.803480,2.77539,0.280075,3.87465,-0.141973,0.222426,0.414382,1.38402,0.919492,-1.25392,2.15659,-0.285217,-0.040199,-0.685901,-0.592624,
2.010000,2.741033,35.292630,38.033663,2.77999,0.273814,3.88541,-0.143362,0.222268,0.410914,1.38104,0.917643,-1.25042,2.1455,-0.270627,-0.0229607,-0.701292,-0.600419,
2.015000,2.741032,35.523025,38.264057,2.78457,0.26757,3.89611,-0.144679,0.222196,0.407369,1.37802,0.915979,-1.24696,2.13455,-0.256053,-0.00598122,-0.716569,-0.607957,
2.020000,2.741031,35.753624,38.494655,2.78915,0.261344,3.90675,-0.145923,0.222209,0.403748,1.37496,0.914494,-1.24355,2.12377,-0.241497,0.0107365,-0.731727,-0.61524,
2.025000,2.741030,35.984418,38.725448,2.79372,0.255135,3.91735,-0.147094,0.222304,0.400052,1.37186,0.913184,-1.24017,2.11313,-0.226962,0.0271899,-0.74676,-0.62227,
2.030000,2.741029,36.215401,38.956430,2.79828,0.248942,3.92789,-0.148192,0.222481,0.396281,1.36874,0.912045,-1.23685,2.10264,-0.21245,0.0433765,-0.761665,-0.629049,
2.035000,2.741028,36.446565,39.187594,2.80284,0.242766,3.93837,-0.149218,0.222738,0.392435,1.36557,0.91107,-1.23357,2.0923,-0.197964,0.0592943,-0.776438,-0.635579,
2.040000,2.741027,36.677904,39.418931,2.80739,0.236607,3.94881,-0.150172,0.223074,0.388516,1.36238,0.910257,-1.23034,2.0821,-0.183507,0.0749414,-0.791073,-0.641861,
2.045000,2.741026,36.909410,39.650437,2.81194,0.230463,3.95919,-0.151053,0.223487,0.384525,1.35916,0.909601,-1.22717,2.07205,-0.169081,0.0903162,-0.805568,-0.647898,
2.050000,2.741025,37.141077,39.882102,2.81648,0.224335,3.96953,-0.151863,0.223977,0.380461,1.3559,0.909098,-1.22405,2.06214,-0.15469,0.105417,-0.819918,-0.65369,
2.055000,2.741025,37.372897,40.113921,2.82103,0.218223,3.97982,-0.1526,0.224541,0.376325,1.35262,0.908743,-1.221,2.05237,-0.140335,0.120243,-0.834121,-0.65924,
2.060000,2.741024,37.604864,40.345888,2.82557,0.212125,3.99005,-0.153266,0.225179,0.372119,1.34931,0.908533,-1.218,2.04274,-0.12602,0.134794,-0.848172,-0.664549,
2.065000,2.741023,37.836973,40.577995,2.83011,0.206043,4.00024,-0.15386,0.225889,0.367844,1.34597,0.908463,-1.21506,2.03324,-0.111746,0.149067,-0.862069,-0.669618,
2.070000,2.741022,38.069215,40.810237,2.83466,0.199974,4.01039,-0.154384,0.22667,0.363499,1.34261,0.90853,-1.21219,2.02387,-0.0975171,0.163062,-0.875809,-0.67445,
2.075000,2.741021,38.301585,41.042606,2.8392,0.193921,4.02048,-0.154836,0.22752,0.359086,1.33923,0.908729,-1.20938,2.01463,-0.083335,0.17678,-0.889388,-0.679045,
2.080000,2.741020,38.534078,41.275098,2.84374,0.187881,4.03053,-0.155217,0.228438,0.354605,1.33582,0.909057,-1.20664,2.00552,-0.0692025,0.190219,-0.902804,-0.683406,
2.085000,2.741019,38.766686,41.507705,2.84829,0.181854,4.04054,-0.155528,0.229422,0.350057,1.33239,0.909511,-1.20397,1.99653,-0.0551221,0.203379,-0.916055,-0.687534,
2.090000,2.741018,38.999403,41.740421,2.85284,0.175841,4.0505,-0.155768,0.230471,0.345444,1.32895,0.910087,-1.20136,1.98767,-0.0410961,0.21626,-0.929137,-0.69143,
2.095000,2.741017,39.232224,41.973241,2.85739,0.169841,4.06041,-0.155939,0.231585,0.340766,1.32548,0.910781,-1.19883,1.97892,-0.0271272,0.228862,-0.94205,-0.695096,
2.100000,2.741016,39.465143,42.206159,2.86195,0.163853,4.07029,-0.156039,0.23276,0.336024,1.322,0.911589,-1.19637,1.9703,-0.0132178,0.241184,-0.954789,-0.698534,
2.105000,2.741015,39.698154,42.439169,2.86651,0.157877,4.08012,-0.156071,0.233996,0.331218,1.31849,0.912509,-1.19398,1.96178,0.000629627,0.253228,-0.967354,-0.701744,
2.110000,2.741014,39.931250,42.672265,2.87107,0.151913,4.0899,-0.156033,0.235292,0.32635,1.31498,0.913538,-1.19166,1.95338,0.0144127,0.264993,-0.979742,-0.704728,
2.115000,2.741014,40.164427,42.905441,2.87564,0.14596,4.09965,-0.155927,0.236646,0.321421,1.31145,0.914671,-1.18942,1.94509,0.0281288,0.27648,-0.991952,-0.707488,
2.120000,2.741013,40.397679,43.138692,2.88022,0.140019,4.10935,-0.155752,0.238057,0.316431,1.3079,0.915906,-1.18726,1.93691,0.0417757,0.287689,-1.00398,-0.710025,
2.125000,2.741012,40.631000,43.372011,2.8848,0.134088,4.11902,-0.155509,0.239523,0.311381,1.30435,0.917239,-1.18517,1.92883,0.0553509,0.29862,-1.01583,-0.712341,
2.130000,2.741011,40.864383,43.605394,2.88939,0.128167,4.12864,-0.155198,0.241043,0.306272,1.30078,0.918669,-1.18316,1.92086,0.068852,0.309275,-1.02749,-0.714437,
2.135000,2.741010,41.097825,43.838835,2.89399,0.122256,4.13823,-0.15482,0.242616,0.301106,1.2972,0.920191,-1.18123,1.91298,0.0822765,0.319654,-1.03897,-0.716315,
2.140000,2.741009,41.331319,44.072328,2.89859,0.116355,4.14777,-0.154376,0.24424,0.295883,1.29362,0.921803,-1.17938,1.90521,0.0956222,0.329758,-1.05026,-0.717976,
2.145000,2.741008,41.564859,44.305868,2.90321,0.110462,4.15728,-0.153864,0.245913,0.290603,1.29002,0.923501,-1.1776,1.89753,0.108887,0.339587,-1.06137,-0.719422,
2.150000,2.741008,41.798441,44.539448,2.90783,0.104579,4.16675,-0.153287,0.247636,0.285269,1.28642,0.925284,-1.17591,1.88994,0.122067,0.349143,-1.07228,-0.720654,
2.155000,2.741007,42.032058,44.773065,2.91246,0.0987032,4.17618,-0.152644,0.249405,0.279881,1.28282,0.927149,-1.1743,1.88245,0.135162,0.358426,-1.08301,-0.721674,
